TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,SalesTotal,SatuanRp,is_outlier,Day,Month,DayOfMonth
563038,2019-08-11,84508A,Camouflage Design Teddy,12.4,240,16656.0,United Kingdom,2976.0,"Rp 66,214,214",1,Sunday,8,11
563074,2019-08-11,20974,12 Pencils Small Tube Skull,10.81,480,12931.0,United Kingdom,5188.8,"Rp 115,447,687",1,Sunday,8,11
563074,2019-08-11,22564,Alphabet Stencil Craft,11.34,432,12931.0,United Kingdom,4898.88,"Rp 108,997,141",1,Sunday,8,11
563074,2019-08-11,22992,Revolver Wooden Ruler,11.94,432,12931.0,United Kingdom,5158.08,"Rp 114,764,185",1,Sunday,8,11
563074,2019-08-11,22991,Giraffe Wooden Ruler,11.94,432,12931.0,United Kingdom,5158.08,"Rp 114,764,185",1,Sunday,8,11
563074,2019-08-11,22493,Paint Your Own Canvas Set,11.74,360,12931.0,United Kingdom,4226.4,"Rp 94,034,864",1,Sunday,8,11
563074,2019-08-11,22561,Wooden School Colouring Set,11.74,360,12931.0,United Kingdom,4226.4,"Rp 94,034,864",1,Sunday,8,11
563074,2019-08-11,22197,Popcorn Holder,10.99,600,12931.0,United Kingdom,6594.0,"Rp 146,712,544",1,Sunday,8,11
563074,2019-08-11,84879,Assorted Colour Bird Ornament,11.74,968,12931.0,United Kingdom,11364.32,"Rp 252,849,301",1,Sunday,8,11
563076,2019-08-11,23268,Set Of 2 Ceramic Christmas Reindeer,11.53,384,14646.0,Netherlands,4427.5199999999995,"Rp 98,509,663",1,Sunday,8,11
563076,2019-08-11,21731,Red Toadstool Led Night Light,11.74,288,14646.0,Netherlands,3381.12,"Rp 75,227,891",1,Sunday,8,11
563076,2019-08-11,22326,Round Snack Boxes Set Of4 Woodland,12.86,240,14646.0,Netherlands,3086.3999999999996,"Rp 68,670,548",1,Sunday,8,11
563076,2019-08-11,22418,10 Colour Spaceboy Pen,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Sunday,8,11
563076,2019-08-11,22629,Spaceboy Lunch Box,11.94,320,14646.0,Netherlands,3820.7999999999997,"Rp 85,010,508",1,Sunday,8,11
563076,2019-08-11,22630,Dolly Girl Lunch Box,11.94,320,14646.0,Netherlands,3820.7999999999997,"Rp 85,010,508",1,Sunday,8,11
563076,2019-08-11,21124,Set/10 Blue Polkadot Party Candles,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Sunday,8,11
563076,2019-08-11,21122,Set/10 Pink Polkadot Party Candles,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Sunday,8,11
563076,2019-08-11,22337,Angel Decoration Painted Zinc,10.81,288,14646.0,Netherlands,3113.28,"Rp 69,268,612",1,Sunday,8,11
563076,2019-08-11,22336,Dove Decoration Painted Zinc,10.81,288,14646.0,Netherlands,3113.28,"Rp 69,268,612",1,Sunday,8,11
563076,2019-08-11,22158,3 Hearts Hanging Decoration Rustic,12.86,256,14646.0,Netherlands,3292.16,"Rp 73,248,585",1,Sunday,8,11
563076,2019-08-11,22335,Heart Decoration Painted Zinc,10.81,288,14646.0,Netherlands,3113.28,"Rp 69,268,612",1,Sunday,8,11
562880,2019-08-10,23138,Single Wire Hook Ivory Heart,11.53,250,15838.0,United Kingdom,2882.5,"Rp 64,133,896",1,Saturday,8,10
562880,2019-08-10,23139,Single Wire Hook Pink Heart,11.53,250,15838.0,United Kingdom,2882.5,"Rp 64,133,896",1,Saturday,8,10
562917,2019-08-10,22197,Popcorn Holder,10.99,600,17949.0,United Kingdom,6594.0,"Rp 146,712,544",1,Saturday,8,10
562789,2019-08-09,22326,Round Snack Boxes Set Of4 Woodland,12.86,240,14646.0,Netherlands,3086.3999999999996,"Rp 68,670,548",1,Friday,8,9
562789,2019-08-09,23240,Set Of 4 Knick Knack Tins Doily,14.09,240,14646.0,Netherlands,3381.6,"Rp 75,238,571",1,Friday,8,9
562608,2019-08-08,75049L,Large Circular Mirror Mobile,11.12,384,15502.0,United Kingdom,4270.08,"Rp 95,006,718",1,Thursday,8,8
562610,2019-08-08,21891,Traditional Wooden Skipping Rope,11.53,432,16333.0,United Kingdom,4980.96,"Rp 110,823,371",1,Thursday,8,8
562610,2019-08-08,21915,Red Harmonica In Box,11.34,700,16333.0,United Kingdom,7938.0,"Rp 176,615,737",1,Thursday,8,8
562583,2019-08-07,16008,Small Folding Scissor(Pointed Edge),10.37,288,15831.0,United Kingdom,2986.56,"Rp 66,449,168",1,Wednesday,8,7
562458,2019-08-05,22961,Jam Making Set Printed,11.53,384,16029.0,United Kingdom,4427.5199999999995,"Rp 98,509,663",1,Monday,8,5
562277,2019-08-04,22151,Place Setting White Heart,10.62,432,17315.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Sunday,8,4
562285,2019-08-04,15036,Assorted Colours Silk Fan,10.99,720,17404.0,Sweden,7912.8,"Rp 176,055,052",1,Sunday,8,4
562343,2019-08-04,22616,Pack Of 12 London Tissues,10.55,1008,17381.0,United Kingdom,10634.400000000001,"Rp 236,609,019",1,Sunday,8,4
562344,2019-08-04,16219,House Shape Pencil Sharpener,10.47,720,17381.0,United Kingdom,7538.400000000001,"Rp 167,724,877",1,Sunday,8,4
562374,2019-08-04,23157,Set Of 6 Nativity Magnets,12.15,240,14911.0,EIRE,2916.0,"Rp 64,879,250",1,Sunday,8,4
562374,2019-08-04,22950,36 Doilies Vintage Christmas,11.53,288,14911.0,EIRE,3320.64,"Rp 73,882,248",1,Sunday,8,4
562430,2019-08-04,22151,Place Setting White Heart,10.62,432,18109.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Sunday,8,4
562439,2019-08-04,20972,Pink Cream Felt Craft Trinket Box,11.34,288,12931.0,United Kingdom,3265.92,"Rp 72,664,760",1,Sunday,8,4
562439,2019-08-04,11001,Asstd Design Racing Car Pen,11.55,384,12931.0,United Kingdom,4435.200000000001,"Rp 98,680,539",1,Sunday,8,4
562439,2019-08-04,21791,Vintage Heads And Tails Card Game,11.34,288,12931.0,United Kingdom,3265.92,"Rp 72,664,760",1,Sunday,8,4
562439,2019-08-04,20829,Glitter Hanging Butterfly String,11.98,270,12931.0,United Kingdom,3234.6,"Rp 71,967,909",1,Sunday,8,4
562439,2019-08-04,20974,12 Pencils Small Tube Skull,10.81,480,12931.0,United Kingdom,5188.8,"Rp 115,447,687",1,Sunday,8,4
562439,2019-08-04,22564,Alphabet Stencil Craft,11.34,432,12931.0,United Kingdom,4898.88,"Rp 108,997,141",1,Sunday,8,4
562439,2019-08-04,22992,Revolver Wooden Ruler,11.94,432,12931.0,United Kingdom,5158.08,"Rp 114,764,185",1,Sunday,8,4
562439,2019-08-04,22991,Giraffe Wooden Ruler,11.94,432,12931.0,United Kingdom,5158.08,"Rp 114,764,185",1,Sunday,8,4
562439,2019-08-04,22493,Paint Your Own Canvas Set,11.74,360,12931.0,United Kingdom,4226.4,"Rp 94,034,864",1,Sunday,8,4
562439,2019-08-04,22561,Wooden School Colouring Set,11.74,360,12931.0,United Kingdom,4226.4,"Rp 94,034,864",1,Sunday,8,4
562439,2019-08-04,22191,Ivory Diner Wall Clock,18.09,348,12931.0,United Kingdom,6295.32,"Rp 140,067,093",1,Sunday,8,4
562439,2019-08-04,23215,Jingle Bell Heart Antique Silver,12.08,576,12931.0,United Kingdom,6958.08,"Rp 154,813,105",1,Sunday,8,4
562439,2019-08-04,21430,Set/3 Red Gingham Rose Storage Box,13.72,360,12931.0,United Kingdom,4939.2,"Rp 109,894,236",1,Sunday,8,4
562439,2019-08-04,22197,Popcorn Holder,10.99,1900,12931.0,United Kingdom,20881.0,"Rp 464,589,721",1,Sunday,8,4
562439,2019-08-04,21731,Red Toadstool Led Night Light,11.74,576,12931.0,United Kingdom,6762.24,"Rp 150,455,783",1,Sunday,8,4
562439,2019-08-04,84879,Assorted Colour Bird Ornament,11.74,2880,12931.0,United Kingdom,33811.2,"Rp 752,278,913",1,Sunday,8,4
C562375,2019-08-04,23157,Set Of 6 Nativity Magnets,12.15,-240,14911.0,EIRE,-2916.0,"Rp -64,879,250",1,Sunday,8,4
C562375,2019-08-04,22952,60 Cake Cases Vintage Christmas,10.68,-240,14911.0,EIRE,-2563.2,"Rp -57,029,662",1,Sunday,8,4
C562375,2019-08-04,22950,36 Doilies Vintage Christmas,11.53,-288,14911.0,EIRE,-3320.64,"Rp -73,882,248",1,Sunday,8,4
C562375,2019-08-04,22910,Paper Chain Kit Vintage Christmas,12.86,-200,14911.0,EIRE,-2572.0,"Rp -57,225,457",1,Sunday,8,4
562222,2019-08-03,84946,Antique Silver T-Light Glass,11.34,288,18073.0,United Kingdom,3265.92,"Rp 72,664,760",1,Saturday,8,3
562224,2019-08-03,22616,Pack Of 12 London Tissues,10.51,432,17306.0,United Kingdom,4540.32,"Rp 101,019,396",1,Saturday,8,3
C562221,2019-08-03,22151,Place Setting White Heart,10.62,-432,16525.0,United Kingdom,-4587.839999999999,"Rp -102,076,687",1,Saturday,8,3
562040,2019-08-02,62018,Sombrero,11.53,1000,17553.0,United Kingdom,11530.0,"Rp 256,535,582",1,Friday,8,2
562046,2019-08-02,84568,Girls Alphabet Iron On Patches,10.47,288,12378.0,Switzerland,3015.36,"Rp 67,089,951",1,Friday,8,2
562053,2019-08-02,20668,Disco Ball Christmas Decoration,10.35,576,16701.0,United Kingdom,5961.599999999999,"Rp 132,642,023",1,Friday,8,2
562018,2019-08-01,21791,Vintage Heads And Tails Card Game,11.34,360,17282.0,United Kingdom,4082.4,"Rp 90,830,951",1,Thursday,8,1
561873,2019-07-31,84568,Girls Alphabet Iron On Patches,10.42,1440,13316.0,United Kingdom,15004.8,"Rp 333,847,797",1,Wednesday,7,31
561901,2019-07-31,84378,Set Of 3 Heart Cookie Cutters,11.53,288,14156.0,EIRE,3320.64,"Rp 73,882,248",1,Wednesday,7,31
561901,2019-07-31,22667,Recipe Box Retrospot,12.86,408,14156.0,EIRE,5246.88,"Rp 116,739,932",1,Wednesday,7,31
561901,2019-07-31,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,320,14156.0,EIRE,4246.4,"Rp 94,479,852",1,Wednesday,7,31
561901,2019-07-31,21212,Pack Of 72 Retrospot Cake Cases,10.81,360,14156.0,EIRE,3891.6000000000004,"Rp 86,585,765",1,Wednesday,7,31
561901,2019-07-31,23166,Medium Ceramic Top Storage Jar,11.53,288,14156.0,EIRE,3320.64,"Rp 73,882,248",1,Wednesday,7,31
561901,2019-07-31,23186,French Style Storage Jar Cafe,11.32,288,14156.0,EIRE,3260.16,"Rp 72,536,604",1,Wednesday,7,31
561901,2019-07-31,22666,Recipe Box Pantry Yellow Design,13.27,408,14156.0,EIRE,5414.16,"Rp 120,461,812",1,Wednesday,7,31
561901,2019-07-31,22960,Jam Making Set With Jars,14.61,204,14156.0,EIRE,2980.44,"Rp 66,313,002",1,Wednesday,7,31
561901,2019-07-31,22961,Jam Making Set Printed,11.74,288,14156.0,EIRE,3381.12,"Rp 75,227,891",1,Wednesday,7,31
561901,2019-07-31,22413,Metal Sign Take It Or Leave It,13.27,240,14156.0,EIRE,3184.7999999999997,"Rp 70,859,889",1,Wednesday,7,31
561901,2019-07-31,22950,36 Doilies Vintage Christmas,11.74,288,14156.0,EIRE,3381.12,"Rp 75,227,891",1,Wednesday,7,31
561901,2019-07-31,22584,Pack Of 6 Panettone Gift Boxes,12.86,288,14156.0,EIRE,3703.68,"Rp 82,404,658",1,Wednesday,7,31
561901,2019-07-31,22582,Pack Of 6 Sweetie Gift Boxes,12.86,288,14156.0,EIRE,3703.68,"Rp 82,404,658",1,Wednesday,7,31
561901,2019-07-31,22151,Place Setting White Heart,10.68,432,14156.0,EIRE,4613.76,"Rp 102,653,392",1,Wednesday,7,31
561901,2019-07-31,23131,Mistletoe Heart Wreath Cream,14.5,240,14156.0,EIRE,3480.0,"Rp 77,427,912",1,Wednesday,7,31
561902,2019-07-31,23297,Set 40 Heart Shape Petit Four Cases,11.94,240,17404.0,Sweden,2865.6,"Rp 63,757,881",1,Wednesday,7,31
561901,2019-07-31,21843,Red Retrospot Cake Stand,21.47,216,14156.0,EIRE,4637.5199999999995,"Rp 103,182,037",1,Wednesday,7,31
561809,2019-07-29,15036,Assorted Colours Silk Fan,10.99,600,16684.0,United Kingdom,6594.0,"Rp 146,712,544",1,Monday,7,29
561633,2019-07-28,23174,Regency Sugar Bowl Green,14.09,384,17949.0,United Kingdom,5410.5599999999995,"Rp 120,381,714",1,Sunday,7,28
561633,2019-07-28,23175,Regency Milk Jug Pink,13.07,384,17949.0,United Kingdom,5018.88,"Rp 111,667,069",1,Sunday,7,28
561633,2019-07-28,23171,Regency Tea Plate Green,11.74,384,17949.0,United Kingdom,4508.16,"Rp 100,303,855",1,Sunday,7,28
561633,2019-07-28,23170,Regency Tea Plate Roses,11.74,384,17949.0,United Kingdom,4508.16,"Rp 100,303,855",1,Sunday,7,28
561633,2019-07-28,23173,Regency Teapot Roses,18.6,384,17949.0,United Kingdom,7142.400000000001,"Rp 158,914,115",1,Sunday,7,28
561633,2019-07-28,22699,Roses Regency Teacup And Saucer,12.86,261,17949.0,United Kingdom,3356.46,"Rp 74,679,221",1,Sunday,7,28
561638,2019-07-28,84568,Girls Alphabet Iron On Patches,10.42,1440,15118.0,United Kingdom,15004.8,"Rp 333,847,797",1,Sunday,7,28
561645,2019-07-28,22950,36 Doilies Vintage Christmas,11.53,288,14911.0,EIRE,3320.64,"Rp 73,882,248",1,Sunday,7,28
561645,2019-07-28,23157,Set Of 6 Nativity Magnets,12.15,240,14911.0,EIRE,2916.0,"Rp 64,879,250",1,Sunday,7,28
561655,2019-07-28,23134,Large Zinc Heart Wall Organiser,16.28,256,18102.0,United Kingdom,4167.68,"Rp 92,728,379",1,Sunday,7,28
561655,2019-07-28,82484,Wood Black Board Ant White Finish,15.17,204,18102.0,United Kingdom,3094.68,"Rp 68,854,773",1,Sunday,7,28
561655,2019-07-28,22171,3 Hook Photo Shelf Antique White,16.28,204,18102.0,United Kingdom,3321.1200000000003,"Rp 73,892,927",1,Sunday,7,28
561655,2019-07-28,22189,Cream Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Sunday,7,28
561655,2019-07-28,22188,Black Heart Card Holder,12.62,324,18102.0,United Kingdom,4088.8799999999997,"Rp 90,975,127",1,Sunday,7,28
561655,2019-07-28,23135,Small Zinc Heart Wall Organiser,13.65,300,18102.0,United Kingdom,4095.0,"Rp 91,111,293",1,Sunday,7,28
561659,2019-07-28,21733,Red Hanging Heart T-Light Holder,13.57,352,17450.0,United Kingdom,4776.64,"Rp 106,277,374",1,Sunday,7,28
561659,2019-07-28,85123A,Cream Hanging Heart T-Light Holder,13.57,480,17450.0,United Kingdom,6513.6,"Rp 144,923,692",1,Sunday,7,28
561662,2019-07-28,84536B,Fairy Cakes Notebook A7 Size,10.58,272,12407.0,Belgium,2877.76,"Rp 64,028,433",1,Sunday,7,28
561671,2019-07-28,22693,Grow A Flytrap Or Sunflower In Tin,11.13,576,12830.0,United Kingdom,6410.88,"Rp 142,638,233",1,Sunday,7,28
561671,2019-07-28,21790,Vintage Snap Cards,10.84,288,12830.0,United Kingdom,3121.92,"Rp 69,460,847",1,Sunday,7,28
561672,2019-07-28,21891,Traditional Wooden Skipping Rope,11.3,576,12830.0,United Kingdom,6508.8,"Rp 144,816,895",1,Sunday,7,28
561633,2019-07-28,22423,Regency Cakestand 3 Tier,21.47,192,17949.0,United Kingdom,4122.24,"Rp 91,717,367",1,Sunday,7,28
561397,2019-07-27,23122,Party Charms 50 Pieces,10.92,576,16532.0,United Kingdom,6289.92,"Rp 139,946,946",1,Saturday,7,27
561397,2019-07-27,79321,Chilli Lights,15.02,480,16532.0,United Kingdom,7209.599999999999,"Rp 160,409,274",1,Saturday,7,27
561242,2019-07-26,84212,"Assorted Flower Colour ""Leis""",10.68,960,16258.0,United Kingdom,10252.8,"Rp 228,118,648",1,Friday,7,26
561101,2019-07-25,22740,Polkadot Pen,10.99,336,16013.0,United Kingdom,3692.64,"Rp 82,159,024",1,Thursday,7,25
561208,2019-07-25,84077,World War 2 Gliders Asstd Designs,10.47,288,15372.0,United Kingdom,3015.36,"Rp 67,089,951",1,Thursday,7,25
561208,2019-07-25,21918,Set 12 Kids Colour Chalk Sticks,10.62,288,15372.0,United Kingdom,3058.56,"Rp 68,051,125",1,Thursday,7,25
561039,2019-07-24,22151,Place Setting White Heart,10.62,432,16525.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Wednesday,7,24
561047,2019-07-24,16045,Popart Wooden Pencils Asst,10.29,900,16948.0,United Kingdom,9261.0,"Rp 206,051,693",1,Wednesday,7,24
561051,2019-07-24,22659,Lunch Box I Love London,11.94,240,16684.0,United Kingdom,2865.6,"Rp 63,757,881",1,Wednesday,7,24
561051,2019-07-24,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,600,16684.0,United Kingdom,6408.0,"Rp 142,574,155",1,Wednesday,7,24
561052,2019-07-24,22988,Soldiers Egg Cup,11.34,288,16684.0,United Kingdom,3265.92,"Rp 72,664,760",1,Wednesday,7,24
561053,2019-07-24,23309,Set Of 60 I Love London Cake Cases,10.68,360,16684.0,United Kingdom,3844.7999999999997,"Rp 85,544,493",1,Wednesday,7,24
561053,2019-07-24,23005,Travel Card Wallet I Love London,10.62,480,16684.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Wednesday,7,24
561055,2019-07-24,23307,Set Of 60 Pantry Design Cake Cases,10.68,480,16684.0,United Kingdom,5126.4,"Rp 114,059,324",1,Wednesday,7,24
560826,2019-07-21,84946,Antique Silver T-Light Glass,11.34,288,18073.0,United Kingdom,3265.92,"Rp 72,664,760",1,Sunday,7,21
560887,2019-07-21,23300,Gardeners Kneeling Pad Cup Of Tea,11.74,720,16041.0,United Kingdom,8452.8,"Rp 188,069,728",1,Sunday,7,21
560605,2019-07-20,22616,Pack Of 12 London Tissues,10.51,432,17306.0,United Kingdom,4540.32,"Rp 101,019,396",1,Saturday,7,20
560729,2019-07-20,23121,Pack Of 6 Cocktail Parasol Straws,10.62,288,17511.0,United Kingdom,3058.56,"Rp 68,051,125",1,Saturday,7,20
560729,2019-07-20,23125,6pc Wood Plate Set Disposable,11.32,300,17511.0,United Kingdom,3396.0,"Rp 75,558,962",1,Saturday,7,20
560734,2019-07-20,71477,Coloured Glass Star T-Light Holder,13.07,360,15298.0,United Kingdom,4705.2,"Rp 104,687,877",1,Saturday,7,20
C560733,2019-07-20,71477,Coloured Glass Star T-Light Holder,13.07,-360,15298.0,United Kingdom,-4705.2,"Rp -104,687,877",1,Saturday,7,20
C560735,2019-07-20,71477,Coloured Glass Star T-Light Holder,13.07,-360,16013.0,United Kingdom,-4705.2,"Rp -104,687,877",1,Saturday,7,20
560445,2019-07-19,23298,Spotty Bunting,14.5,200,14156.0,EIRE,2900.0,"Rp 64,523,260",1,Friday,7,19
560581,2019-07-19,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,600,12901.0,United Kingdom,6408.0,"Rp 142,574,155",1,Friday,7,19
560582,2019-07-19,17096,Assorted Laquered Incense Holders,10.42,291,12875.0,United Kingdom,3032.22,"Rp 67,465,076",1,Friday,7,19
560595,2019-07-19,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Friday,7,19
560595,2019-07-19,84508A,Camouflage Design Teddy,12.4,240,16656.0,United Kingdom,2976.0,"Rp 66,214,214",1,Friday,7,19
560599,2019-07-19,18007,Essential Balm 35g Tin In Envelope,10.31,3186,14609.0,United Kingdom,32847.66,"Rp 730,840,726",1,Friday,7,19
560360,2019-07-18,22339,Christmas Tree Painted Zinc,10.81,288,12744.0,Singapore,3113.28,"Rp 69,268,612",1,Thursday,7,18
560233,2019-07-17,84568,Girls Alphabet Iron On Patches,10.47,288,16813.0,United Kingdom,3015.36,"Rp 67,089,951",1,Wednesday,7,17
560280,2019-07-17,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Wednesday,7,17
560094,2019-07-14,22151,Place Setting White Heart,10.62,432,18109.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Sunday,7,14
559919,2019-07-13,23120,Pack Of 6 Small Fruit Straws,10.62,288,12415.0,Australia,3058.56,"Rp 68,051,125",1,Saturday,7,13
559919,2019-07-13,23121,Pack Of 6 Cocktail Parasol Straws,10.62,288,12415.0,Australia,3058.56,"Rp 68,051,125",1,Saturday,7,13
559919,2019-07-13,23293,Set Of 12 Fairy Cake Baking Cases,10.99,384,12415.0,Australia,4220.16,"Rp 93,896,028",1,Saturday,7,13
559919,2019-07-13,23294,Set Of 6 Snack Loaf Baking Cases,10.99,384,12415.0,Australia,4220.16,"Rp 93,896,028",1,Saturday,7,13
559919,2019-07-13,23295,Set Of 12 Mini Loaf Baking Cases,10.99,384,12415.0,Australia,4220.16,"Rp 93,896,028",1,Saturday,7,13
559919,2019-07-13,23296,Set Of 6 Tea Time Baking Cases,11.32,384,12415.0,Australia,4346.88,"Rp 96,715,472",1,Saturday,7,13
559701,2019-07-12,85123A,Cream Hanging Heart T-Light Holder,12.86,512,16013.0,United Kingdom,6584.32,"Rp 146,497,169",1,Friday,7,12
559709,2019-07-12,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Friday,7,12
559783,2019-07-12,84568,Girls Alphabet Iron On Patches,10.47,288,13069.0,United Kingdom,3015.36,"Rp 67,089,951",1,Friday,7,12
559637,2019-07-11,22492,Mini Paint Set Vintage,10.81,576,17381.0,United Kingdom,6226.56,"Rp 138,537,224",1,Thursday,7,11
559637,2019-07-11,84077,World War 2 Gliders Asstd Designs,10.47,480,17381.0,United Kingdom,5025.6,"Rp 111,816,585",1,Thursday,7,11
559637,2019-07-11,22659,Lunch Box I Love London,11.94,320,17381.0,United Kingdom,3820.7999999999997,"Rp 85,010,508",1,Thursday,7,11
559203,2019-07-07,47566,Party Bunting,14.5,200,17723.0,United Kingdom,2900.0,"Rp 64,523,260",1,Sunday,7,7
559255,2019-07-07,84992,72 Sweetheart Fairy Cake Cases,10.66,1440,13027.0,United Kingdom,15350.4,"Rp 341,537,190",1,Sunday,7,7
559255,2019-07-07,21212,Pack Of 72 Retrospot Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Sunday,7,7
C559345,2019-07-07,21439,Basket Of Toadstools,11.34,-408,13984.0,United Kingdom,-4626.72,"Rp -102,941,744",1,Sunday,7,7
559096,2019-07-06,21703,Bag 125g Swirly Marbles,10.53,864,12830.0,United Kingdom,9097.92,"Rp 202,423,261",1,Saturday,7,6
559145,2019-07-06,23307,Set Of 60 Pantry Design Cake Cases,10.81,480,17404.0,Sweden,5188.8,"Rp 115,447,687",1,Saturday,7,6
559145,2019-07-06,23308,Set Of 60 Vintage Leaf Cake Cases,10.81,480,17404.0,Sweden,5188.8,"Rp 115,447,687",1,Saturday,7,6
559145,2019-07-06,22491,Pack Of 12 Coloured Pencils,11.12,288,17404.0,Sweden,3202.56,"Rp 71,255,038",1,Saturday,7,6
559145,2019-07-06,21918,Set 12 Kids Colour Chalk Sticks,10.68,288,17404.0,Sweden,3075.84,"Rp 68,435,594",1,Saturday,7,6
559145,2019-07-06,21917,Set 12 Kids White Chalk Sticks,10.68,288,17404.0,Sweden,3075.84,"Rp 68,435,594",1,Saturday,7,6
559145,2019-07-06,84077,World War 2 Gliders Asstd Designs,10.55,576,17404.0,Sweden,6076.8,"Rp 135,205,154",1,Saturday,7,6
558910,2019-07-05,72741,Grand Chocolatecandle,11.53,432,12989.0,United Kingdom,4980.96,"Rp 110,823,371",1,Friday,7,5
559013,2019-07-05,15036,Assorted Colours Silk Fan,10.99,600,13414.0,United Kingdom,6594.0,"Rp 146,712,544",1,Friday,7,5
559044,2019-07-05,23309,Set Of 60 I Love London Cake Cases,10.68,360,17306.0,United Kingdom,3844.7999999999997,"Rp 85,544,493",1,Friday,7,5
559047,2019-07-05,15036,Assorted Colours Silk Fan,10.99,1200,13082.0,United Kingdom,13188.0,"Rp 293,425,087",1,Friday,7,5
559048,2019-07-05,84991,60 Teatime Fairy Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Friday,7,5
559048,2019-07-05,21975,Pack Of 60 Dinosaur Cake Cases,10.66,720,13027.0,United Kingdom,7675.2,"Rp 170,768,595",1,Friday,7,5
559048,2019-07-05,21213,Pack Of 72 Skull Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Friday,7,5
559050,2019-07-05,23120,Pack Of 6 Small Fruit Straws,10.62,288,13694.0,United Kingdom,3058.56,"Rp 68,051,125",1,Friday,7,5
559050,2019-07-05,23121,Pack Of 6 Cocktail Parasol Straws,10.62,288,13694.0,United Kingdom,3058.56,"Rp 68,051,125",1,Friday,7,5
559050,2019-07-05,23119,Pack Of 6 Large Fruit Straws,10.79,288,13694.0,United Kingdom,3107.5199999999995,"Rp 69,140,455",1,Friday,7,5
C559031,2019-07-05,21171,Bathroom Metal Sign,10.68,-250,15985.0,United Kingdom,-2670.0,"Rp -59,405,898",1,Friday,7,5
558777,2019-07-04,22501,Picnic Basket Wicker Large,31.56,125,12777.0,United Kingdom,3945.0,"Rp 87,773,883",1,Thursday,7,4
558775,2019-07-04,48173C,Doormat Black Flock,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Thursday,7,4
558775,2019-07-04,48194,Doormat Hearts,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Thursday,7,4
558775,2019-07-04,48188,Doormat Welcome Puppies,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Thursday,7,4
558775,2019-07-04,48187,Doormat New England,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Thursday,7,4
558775,2019-07-04,21523,Doormat Fancy Font Home Sweet Home,14.94,300,18102.0,United Kingdom,4482.0,"Rp 99,721,811",1,Thursday,7,4
558775,2019-07-04,20685,Doormat Red Retrospot,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,48173C,Doormat Black Flock,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,48194,Doormat Hearts,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,48188,Doormat Welcome Puppies,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,48187,Doormat New England,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,21523,Doormat Fancy Font Home Sweet Home,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558776,2019-07-04,20685,Doormat Red Retrospot,14.94,200,18102.0,United Kingdom,2988.0,"Rp 66,481,207",1,Thursday,7,4
558871,2019-07-04,84997D,Childrens Cutlery Polkadot Pink,14.09,360,12557.0,United Kingdom,5072.4,"Rp 112,857,857",1,Thursday,7,4
558871,2019-07-04,84997C,Childrens Cutlery Polkadot Blue,14.09,360,12557.0,United Kingdom,5072.4,"Rp 112,857,857",1,Thursday,7,4
558523,2019-06-30,21069,Vintage Billboard Tea Mug,11.34,701,17949.0,United Kingdom,7949.34,"Rp 176,868,045",1,Sunday,6,30
558523,2019-06-30,21871,Save The Planet Mug,11.34,576,17949.0,United Kingdom,6531.84,"Rp 145,329,521",1,Sunday,6,30
